"customer_id","signup_date","customer_segment","region","acquisition_channel"
"C01840",2023-11-15,"New","South","Organic"
"C01841",2023-09-15,"New","South","Ads"
"C01842",2023-09-20,"New","South","Referral"
"C01843",2024-08-12,"Loyal","South","Organic"
"C01844",2024-01-18,"Returning","South","Ads"
"C01845",2023-04-19,"Loyal","North","Referral"
"C01846",2023-11-15,"Loyal","North","Organic"
"C01847",2024-07-24,"New","North","Organic"
"C01848",2023-05-15,"New","West","Ads"
"C01849",2023-07-23,"New","West","Ads"
"C01850",2024-11-25,"New","South","Ads"
"C01851",2024-06-15,"New","West","Ads"
"C01852",2023-09-05,"Returning","East","Organic"
"C01853",2023-12-05,"New","West","Organic"
"C01854",2024-02-20,"New","West","Organic"
"C01855",2024-01-07,"New","South","Referral"
"C01856",2024-07-12,"New","East","Ads"
"C01857",2023-12-04,"New","West","Ads"
"C01858",2024-06-23,"New","East","Organic"
"C01859",2023-06-24,"New","East","Organic"
"C01860",2023-11-13,"New","North","Organic"
"C01861",2024-04-06,"New","West","Organic"
"C01862",2024-03-06,"New","East","Ads"
"C01863",2024-07-07,"New","West","Ads"
"C01864",2024-12-01,"New","South","Ads"
"C01865",2023-08-22,"New","North","Ads"
"C01866",2024-12-24,"New","South","Referral"
"C01867",2024-08-27,"New","West","Organic"
"C01868",2024-04-16,"Returning","East","Ads"
"C01869",2023-12-07,"New","South","Ads"
"C01870",2023-12-24,"New","North","Ads"
"C01871",2023-08-21,"New","South","Organic"
"C01872",2023-07-17,"New","East","Organic"
"C01873",2024-01-26,"New","North","Organic"
"C01874",2024-08-02,"New","East","Ads"
"C01875",2023-08-06,"New","West","Ads"
"C01876",2023-07-11,"Returning","North","Organic"
"C01877",2023-02-02,"Returning","South","Ads"
"C01878",2024-06-21,"Returning","West","Organic"
"C01879",2023-08-22,"Returning","West","Organic"
"C01880",2024-04-24,"New","West","Ads"
"C01881",2023-01-29,"New","West","Organic"
"C01882",2024-02-22,"New","South","Referral"
"C01883",2024-02-13,"New","South","Ads"
"C01884",2024-10-05,"New","West","Referral"
"C01885",2023-02-28,"Returning","West","Ads"
"C01886",2024-01-16,"Loyal","East","Ads"
"C01887",2023-02-22,"Loyal","North","Ads"
"C01888",2024-05-02,"New","South","Organic"
"C01889",2024-07-31,"Returning","West","Referral"
"C01890",2023-02-13,"New","East","Referral"
"C01891",2023-07-23,"New","East","Ads"
"C01892",2023-04-28,"New","West","Ads"
"C01893",2023-08-10,"Returning","East","Organic"
"C01894",2024-01-03,"Returning","East","Organic"
"C01895",2023-06-21,"New","East","Organic"
"C01896",2024-05-09,"Loyal","North","Ads"
"C01897",2024-01-29,"New","West","Ads"
"C01898",2024-02-16,"Returning","East","Ads"
"C01899",2023-04-25,"New","West","Ads"
"C01900",2023-03-05,"New","South","Ads"
"C01901",2023-05-19,"New","South","Ads"
"C01902",2023-11-23,"New","West","Ads"
"C01903",2023-10-05,"Loyal","North","Ads"
"C01904",2023-11-13,"New","East","Referral"
"C01905",2023-09-20,"Returning","East","Referral"
"C01906",2023-02-20,"New","North","Referral"
"C01907",2023-08-15,"Returning","West","Organic"
"C01908",2023-10-06,"Returning","South","Referral"
"C01909",2023-11-17,"New","East","Ads"
"C01910",2024-07-17,"New","North","Organic"
"C01911",2023-10-01,"New","North","Ads"
"C01912",2024-04-08,"New","North","Organic"
"C01913",2024-11-02,"Returning","South","Referral"
"C01914",2024-12-01,"Loyal","West","Ads"
"C01915",2023-07-18,"New","South","Ads"
"C01916",2024-01-20,"Loyal","North","Ads"
"C01917",2023-06-12,"New","North","Organic"
"C01918",2024-08-25,"New","South","Ads"
"C01919",2024-05-30,"New","North","Organic"
"C01920",2024-05-14,"Returning","South","Ads"
"C01921",2023-10-12,"Returning","South","Organic"
"C01922",2023-09-17,"Loyal","West","Organic"
"C01923",2024-12-11,"New","West","Organic"
"C01924",2024-06-29,"Returning","West","Ads"
"C01925",2024-06-19,"New","West","Organic"
"C01926",2024-09-15,"New","North","Ads"
"C01927",2024-07-01,"New","East","Organic"
"C01928",2024-01-04,"Returning","West","Referral"
"C01929",2023-05-22,"New","South","Organic"
"C01930",2024-06-08,"Loyal","West","Referral"
"C01931",2024-12-31,"New","West","Ads"
"C01932",2024-03-16,"Loyal","South","Referral"
"C01933",2023-03-10,"Returning","East","Ads"
"C01934",2024-03-20,"Returning","North","Organic"
"C01935",2023-10-26,"New","North","Organic"
"C01936",2023-10-24,"New","North","Ads"
"C01937",2024-10-22,"Loyal","East","Organic"
"C01938",2024-11-14,"New","East","Organic"
"C01939",2024-12-26,"New","North","Ads"
"C01940",2024-01-23,"New","North","Organic"
"C01941",2023-01-02,"New","North","Ads"
"C01942",2024-03-07,"Returning","North","Ads"
"C01943",2024-07-14,"New","South","Organic"
"C01944",2023-01-24,"Returning","East","Organic"
"C01945",2023-12-20,"Returning","West","Ads"
"C01946",2024-09-02,"New","South","Ads"
"C01947",2023-08-01,"New","South","Ads"
"C01948",2024-10-28,"New","East","Referral"
"C01949",2023-02-10,"New","South","Organic"
"C01950",2023-04-20,"New","North","Ads"
"C01951",2023-10-29,"New","West","Ads"
"C01952",2023-09-15,"Returning","South","Referral"
"C01953",2024-01-07,"Returning","North","Ads"
"C01954",2023-04-07,"New","East","Ads"
"C01955",2024-06-18,"Returning","East","Organic"
"C01956",2024-10-13,"Loyal","North","Organic"
"C01957",2024-11-15,"Returning","West","Ads"
"C01958",2024-06-21,"New","East","Ads"
"C01959",2023-08-08,"New","East","Organic"
"C01960",2024-02-16,"Returning","West","Organic"
"C01961",2023-07-19,"Loyal","North","Organic"
"C01962",2023-02-01,"Returning","East","Ads"
"C01963",2024-02-11,"Loyal","West","Ads"
"C01964",2023-06-20,"New","West","Ads"
"C01965",2024-05-29,"New","West","Ads"
"C01966",2024-02-02,"New","South","Referral"
"C01967",2024-12-05,"Returning","South","Organic"
"C01968",2024-02-17,"New","East","Ads"
"C01969",2023-06-18,"New","South","Referral"
"C01970",2023-08-09,"Loyal","East","Organic"
"C01971",2024-11-09,"New","West","Referral"
"C01972",2024-06-28,"Returning","East","Organic"
"C01973",2024-08-28,"Returning","East","Ads"
"C01974",2023-05-31,"Returning","East","Ads"
"C01975",2024-11-25,"New","North","Organic"
"C01976",2023-08-15,"Returning","South","Ads"
"C01977",2023-11-17,"Returning","West","Ads"
"C01978",2024-10-15,"Loyal","West","Organic"
"C01979",2023-07-12,"New","North","Organic"
"C01980",2023-03-11,"Loyal","North","Ads"
"C01981",2024-01-31,"New","East","Ads"
"C01982",2024-07-10,"Returning","East","Organic"
"C01983",2023-12-23,"New","East","Organic"
"C01984",2024-06-07,"Loyal","East","Organic"
"C01985",2024-04-28,"New","East","Ads"
"C01986",2023-10-06,"Returning","North","Referral"
"C01987",2023-10-28,"New","North","Ads"
"C01988",2024-01-18,"Loyal","West","Ads"
"C01989",2024-04-03,"New","North","Ads"
"C01990",2024-11-16,"Loyal","North","Organic"
"C01991",2024-06-27,"Returning","South","Organic"
"C01992",2024-02-10,"New","North","Ads"
"C01993",2023-02-19,"New","South","Ads"
"C01994",2023-11-12,"New","North","Ads"
"C01995",2023-03-15,"Returning","South","Organic"
"C01996",2023-12-18,"New","East","Organic"
"C01997",2024-09-01,"New","East","Organic"
"C01998",2024-12-12,"New","South","Ads"
"C01999",2023-06-16,"Loyal","East","Ads"
"C02000",2024-09-16,"Loyal","East","Organic"
"C02001",2023-11-12,"New","North","Ads"
"C02002",2023-02-03,"Returning","South","Organic"
"C02003",2024-07-19,"New","West","Organic"
"C02004",2024-12-27,"Loyal","West","Organic"
"C02005",2024-11-05,"Loyal","West","Referral"
"C02006",2024-11-01,"New","South","Ads"
"C02007",2023-12-21,"New","North","Ads"
"C02008",2024-03-23,"New","South","Ads"
"C02009",2024-03-22,"Returning","West","Organic"
"C02010",2024-05-19,"New","South","Ads"
"C02011",2023-06-28,"New","South","Organic"
"C02012",2023-05-26,"New","West","Organic"
"C02013",2023-08-22,"New","West","Ads"
"C02014",2023-09-29,"Loyal","East","Ads"
"C02015",2024-09-16,"New","East","Organic"
"C02016",2024-12-18,"Returning","South","Organic"
"C02017",2024-07-18,"New","North","Referral"
"C02018",2023-11-04,"Returning","North","Organic"
"C02019",2024-11-05,"Returning","South","Referral"
"C02020",2023-10-11,"New","West","Organic"
"C02021",2024-04-14,"New","East","Ads"
"C02022",2024-06-09,"New","West","Organic"
"C02023",2023-03-15,"New","East","Ads"
"C02024",2023-03-31,"New","East","Organic"
"C02025",2023-01-03,"Returning","West","Ads"
"C02026",2024-08-17,"New","North","Ads"
"C02027",2023-10-21,"New","West","Ads"
"C02028",2023-04-07,"New","East","Ads"
"C02029",2023-12-17,"Returning","West","Referral"
"C02030",2024-02-24,"New","North","Ads"
"C02031",2023-02-02,"Returning","North","Ads"
"C02032",2023-12-31,"Loyal","North","Referral"
"C02033",2024-11-04,"New","South","Organic"
"C02034",2023-08-19,"Loyal","South","Referral"
"C02035",2024-03-06,"New","East","Ads"
"C02036",2023-04-26,"New","West","Ads"
"C02037",2023-03-28,"New","West","Ads"
"C02038",2023-02-06,"New","West","Referral"
"C02039",2024-02-08,"Returning","West","Organic"
"C02040",2024-01-19,"New","South","Ads"
"C02041",2023-11-17,"Returning","East","Ads"
"C02042",2023-05-20,"New","West","Organic"
"C02043",2024-06-09,"New","West","Organic"
"C02044",2024-02-19,"New","East","Ads"
"C02045",2023-07-15,"Loyal","South","Organic"
"C02046",2024-01-26,"Returning","South","Referral"
"C02047",2023-10-03,"New","East","Ads"
"C02048",2023-10-28,"New","North","Referral"
"C02049",2024-01-02,"Returning","South","Organic"
"C02050",2023-09-28,"New","South","Referral"
"C02051",2024-12-12,"Returning","South","Referral"
"C02052",2024-02-07,"New","South","Ads"
"C02053",2024-11-20,"Returning","East","Organic"
"C02054",2024-07-27,"New","West","Ads"
"C02055",2023-03-23,"New","East","Ads"
"C02056",2023-11-10,"Returning","East","Organic"
"C02057",2023-07-16,"Returning","West","Ads"
"C02058",2024-09-30,"New","East","Ads"
"C02059",2023-07-10,"New","South","Ads"
"C02060",2024-06-28,"Returning","West","Ads"
"C02061",2024-01-17,"Returning","West","Organic"
"C02062",2023-06-28,"New","South","Ads"
"C02063",2024-03-15,"New","East","Ads"
"C02064",2023-03-30,"New","North","Ads"
"C02065",2023-01-30,"Loyal","North","Referral"
"C02066",2024-01-30,"New","West","Organic"
"C02067",2024-10-07,"Returning","South","Ads"
"C02068",2023-05-22,"Returning","North","Ads"
"C02069",2024-05-14,"Returning","East","Organic"
"C02070",2023-11-07,"New","North","Ads"
"C02071",2024-07-29,"Returning","South","Organic"
"C02072",2023-06-29,"New","East","Ads"
"C02073",2023-01-09,"New","North","Organic"
"C02074",2024-07-22,"Returning","West","Referral"
"C02075",2023-07-16,"Returning","South","Organic"
"C02076",2024-01-18,"Returning","East","Ads"
"C02077",2024-04-10,"Loyal","North","Ads"
"C02078",2024-01-09,"Returning","West","Ads"
"C02079",2023-06-12,"New","South","Ads"
"C02080",2023-03-05,"New","West","Referral"
"C02081",2023-01-01,"Returning","South","Ads"
"C02082",2024-09-08,"New","West","Ads"
"C02083",2023-12-12,"New","North","Ads"
"C02084",2024-11-22,"New","East","Ads"
"C02085",2023-06-05,"Loyal","East","Organic"
"C02086",2023-06-16,"Loyal","North","Organic"
"C02087",2023-09-18,"New","West","Ads"
"C02088",2023-02-22,"Returning","East","Organic"
"C02089",2024-03-14,"New","West","Organic"
"C02090",2023-07-23,"New","East","Ads"
"C02091",2023-11-02,"Loyal","East","Ads"
"C02092",2023-11-04,"New","West","Organic"
"C02093",2024-12-21,"Returning","East","Referral"
"C02094",2023-07-12,"New","West","Organic"
"C02095",2024-05-17,"Loyal","East","Organic"
"C02096",2023-11-19,"Returning","West","Organic"
"C02097",2024-12-12,"New","North","Organic"
"C02098",2024-11-14,"New","West","Referral"
"C02099",2024-10-13,"Returning","South","Organic"
"C02100",2023-12-08,"Returning","West","Ads"
"C02101",2023-04-26,"Loyal","South","Organic"
"C02102",2023-10-30,"New","North","Ads"
"C02103",2023-03-23,"New","North","Ads"
"C02104",2024-05-23,"Returning","West","Ads"
"C02105",2023-08-19,"New","North","Organic"
"C02106",2023-08-24,"New","North","Ads"
"C02107",2023-03-04,"New","North","Ads"
"C02108",2023-02-20,"New","South","Ads"
"C02109",2023-03-24,"New","South","Referral"
"C02110",2024-05-17,"Loyal","West","Ads"
"C02111",2023-06-23,"New","South","Organic"
"C02112",2024-08-28,"New","North","Organic"
"C02113",2023-09-22,"New","West","Referral"
"C02114",2024-10-22,"Loyal","West","Organic"
"C02115",2024-07-19,"New","West","Ads"
"C02116",2024-06-20,"Returning","West","Ads"
"C02117",2024-05-24,"Returning","South","Referral"
"C02118",2023-08-29,"Loyal","North","Organic"
"C02119",2023-09-14,"Returning","South","Organic"
"C02120",2023-07-26,"New","North","Organic"
"C02121",2024-02-13,"Returning","West","Ads"
"C02122",2023-09-18,"Returning","North","Ads"
"C02123",2023-10-20,"New","North","Organic"
"C02124",2024-12-17,"Returning","West","Organic"
"C02125",2024-04-15,"New","South","Ads"
"C02126",2024-10-06,"New","East","Ads"
"C02127",2024-08-30,"New","North","Organic"
"C02128",2024-07-25,"Loyal","South","Ads"
"C02129",2024-08-24,"Returning","South","Organic"
"C02130",2024-02-03,"Returning","North","Ads"
"C02131",2023-06-03,"Loyal","West","Organic"
"C02132",2023-11-10,"New","East","Ads"
"C02133",2024-03-28,"New","North","Referral"
"C02134",2024-12-29,"Loyal","South","Organic"
"C02135",2023-01-29,"Loyal","North","Referral"
"C02136",2023-12-27,"New","East","Ads"
"C02137",2024-01-17,"New","East","Ads"
"C02138",2024-03-10,"New","West","Organic"
"C02139",2024-07-04,"New","East","Referral"
"C02140",2023-01-24,"New","West","Organic"
"C02141",2023-03-17,"New","West","Organic"
"C02142",2024-06-28,"New","North","Referral"
"C02143",2024-03-20,"Returning","East","Referral"
"C02144",2023-04-15,"New","West","Ads"
"C02145",2024-01-08,"Loyal","South","Ads"
"C02146",2024-07-28,"New","East","Ads"
"C02147",2023-03-24,"Returning","West","Ads"
"C02148",2023-08-30,"New","East","Referral"
"C02149",2023-02-05,"New","East","Referral"
"C02150",2024-06-19,"New","South","Ads"
"C02151",2024-03-14,"New","West","Ads"
"C02152",2024-07-09,"Returning","South","Ads"
"C02153",2024-11-21,"Returning","West","Organic"
"C02154",2023-12-27,"New","East","Organic"
"C02155",2023-12-30,"New","South","Ads"
"C02156",2023-01-27,"Loyal","North","Organic"
"C02157",2024-06-05,"New","East","Ads"
"C02158",2024-10-28,"Loyal","West","Organic"
"C02159",2023-02-01,"New","South","Organic"
"C02160",2024-06-24,"New","East","Referral"
"C02161",2024-12-22,"New","East","Organic"
"C02162",2024-12-27,"Loyal","North","Organic"
"C02163",2023-02-22,"Loyal","North","Ads"
"C02164",2024-08-25,"New","West","Ads"
"C02165",2023-01-07,"New","South","Ads"
"C02166",2023-07-21,"New","East","Organic"
"C02167",2023-05-03,"New","West","Ads"
"C02168",2024-04-14,"New","South","Ads"
"C02169",2023-02-15,"New","South","Organic"
"C02170",2024-11-19,"Loyal","East","Organic"
"C02171",2024-05-11,"New","South","Organic"
"C02172",2024-04-28,"New","South","Organic"
"C02173",2023-01-08,"New","West","Ads"
"C02174",2024-07-27,"New","West","Organic"
"C02175",2024-06-04,"Returning","North","Organic"
"C02176",2024-06-02,"New","South","Ads"
"C02177",2023-07-11,"Returning","West","Ads"
"C02178",2024-02-20,"Returning","South","Organic"
"C02179",2024-06-08,"New","West","Organic"
"C02180",2024-12-29,"Returning","South","Organic"
"C02181",2023-03-23,"New","South","Ads"
"C02182",2024-01-30,"New","West","Ads"
"C02183",2023-05-09,"Returning","South","Ads"
"C02184",2024-05-20,"New","East","Ads"
"C02185",2024-04-14,"New","East","Ads"
"C02186",2024-12-01,"New","East","Ads"
"C02187",2023-08-26,"New","North","Organic"
"C02188",2024-06-10,"New","West","Organic"
"C02189",2023-05-05,"New","East","Organic"
"C02190",2024-09-08,"New","East","Ads"
"C02191",2023-12-11,"Loyal","West","Organic"
"C02192",2024-01-17,"Loyal","East","Ads"
"C02193",2023-10-13,"New","North","Ads"
"C02194",2024-08-29,"New","West","Organic"
"C02195",2024-10-04,"Loyal","East","Ads"
"C02196",2024-11-17,"New","South","Organic"
"C02197",2024-05-15,"New","West","Ads"
"C02198",2024-12-11,"New","North","Ads"
"C02199",2023-05-03,"Returning","West","Organic"
"C02200",2023-04-10,"New","West","Organic"
"C02201",2023-09-22,"Returning","North","Organic"
"C02202",2024-07-24,"New","West","Ads"
"C02203",2024-03-21,"Returning","West","Referral"
"C02204",2023-03-09,"Returning","East","Ads"
"C02205",2023-07-27,"New","East","Organic"
"C02206",2023-12-17,"New","South","Ads"
"C02207",2023-03-05,"New","South","Ads"
"C02208",2024-08-26,"New","North","Organic"
"C02209",2023-02-08,"New","North","Organic"
"C02210",2024-08-06,"Returning","North","Ads"
"C02211",2024-05-06,"Returning","North","Organic"
"C02212",2024-02-16,"Loyal","North","Referral"
"C02213",2024-12-18,"Returning","North","Organic"
"C02214",2023-10-14,"Returning","North","Referral"
"C02215",2024-01-13,"New","East","Organic"
"C02216",2024-01-17,"Returning","North","Ads"
"C02217",2024-05-07,"New","West","Referral"
"C02218",2024-11-22,"New","East","Referral"
"C02219",2024-08-11,"New","East","Referral"
"C02220",2024-06-04,"New","North","Organic"
"C02221",2024-11-15,"New","South","Ads"
"C02222",2023-04-27,"New","North","Organic"
"C02223",2024-02-03,"New","East","Organic"
"C02224",2023-10-21,"Returning","East","Organic"
"C02225",2024-03-25,"New","West","Referral"
"C02226",2023-03-19,"New","West","Organic"
"C02227",2024-10-18,"Returning","East","Organic"
"C02228",2023-06-04,"Returning","North","Ads"
"C02229",2023-10-03,"Returning","South","Ads"
"C02230",2023-08-30,"Loyal","East","Ads"
"C02231",2024-12-19,"Returning","East","Organic"
"C02232",2023-09-24,"New","East","Referral"
"C02233",2024-04-13,"New","South","Ads"
"C02234",2023-08-11,"Returning","South","Ads"
"C02235",2024-09-10,"Returning","East","Ads"
"C02236",2024-03-06,"New","East","Ads"
"C02237",2023-09-19,"New","South","Ads"
"C02238",2024-05-06,"Loyal","East","Ads"
"C02239",2023-01-28,"Loyal","North","Organic"
"C02240",2024-04-02,"Loyal","South","Organic"
"C02241",2024-02-23,"New","West","Organic"
"C02242",2024-03-05,"Returning","East","Ads"
"C02243",2023-07-11,"New","North","Ads"
"C02244",2024-08-09,"Returning","West","Organic"
"C02245",2024-08-18,"New","West","Organic"
"C02246",2024-01-17,"Returning","South","Organic"
"C02247",2024-08-29,"New","East","Referral"
"C02248",2024-03-20,"Returning","South","Referral"
"C02249",2023-06-09,"Returning","West","Referral"
"C02250",2024-07-18,"Returning","East","Ads"
"C02251",2023-09-09,"Returning","East","Ads"
"C02252",2023-03-13,"New","West","Referral"
"C02253",2024-08-24,"New","South","Ads"
"C02254",2024-06-16,"New","South","Organic"
"C02255",2024-12-13,"New","West","Ads"
"C02256",2024-01-13,"New","West","Ads"
"C02257",2023-01-08,"New","West","Ads"
"C02258",2023-09-14,"Returning","West","Referral"
"C02259",2023-01-02,"Returning","North","Organic"
